ResortName,RoomID,ArrivalDate,ResStatus,Roomtype_Holi,No_of_days_holidayed
Delhi,5342,5/19/2013,Confirmed,HU,1
Delhi,5346,6/13/2013,Cancelled,1BR,3
Delhi,5347,5/26/2013,Confirmed,HU,2
Delhi,5348,5/26/2013,Confirmed,HU,2
Delhi,5349,6/2/2013,Confirmed,1BR,2
Delhi,5353,6/12/2013,Confirmed,1BR,3
Delhi,5354,5/14/2013,Confirmed,STU,3
Delhi,5355,5/14/2013,Confirmed,STU,3
Delhi,5356,5/29/2013,No Show,1BR,4
Delhi,5357,6/13/2013,Cancelled,STU,2
Delhi,5359,5/31/2013,Confirmed,STU,3
Delhi,5360,6/14/2013,Confirmed,HU,3
Delhi,5361,6/5/2013,Confirmed,STU,3
Delhi,5362,6/15/2013,Confirmed,HU,2
Delhi,5363,6/15/2013,Confirmed,HU,2
Delhi,5364,6/15/2013,Confirmed,HU,2
Delhi,5365,6/15/2013,Confirmed,HU,2
Delhi,5366,6/21/2013,Confirmed,STU,3
Delhi,5367,6/21/2013,Confirmed,HU,3
Delhi,5368,6/17/2013,Confirmed,HU,1
Delhi,5369,6/1/2013,Confirmed,HU,4
Delhi,5370,5/30/2013,Confirmed,1BR,2
Delhi,5371,6/5/2013,Cancelled,HU,2
Delhi,5372,5/20/2013,Confirmed,1BR,1
Delhi,5375,5/30/2013,Confirmed,STU,4
Delhi,5376,5/28/2013,Confirmed,HU,4
Delhi,5378,6/11/2013,Confirmed,HU,3
Delhi,5379,6/11/2013,Confirmed,HU,3
Delhi,5382,5/18/2013,Confirmed,HU,3
Delhi,5386,6/18/2013,Cancelled,1BR,3
Delhi,5387,5/28/2013,Confirmed,1BR,1
Delhi,5388,5/31/2013,Confirmed,HU,2
Delhi,5392,6/2/2013,Confirmed,1BR,3
Delhi,5393,5/31/2013,Confirmed,1BR,3
Delhi,5394,5/31/2013,Confirmed,1BR,3
Delhi,5395,6/21/2013,Confirmed,STU,4
Delhi,5397,6/23/2013,Cancelled,STU,3
Delhi,5401,6/15/2013,Cancelled,1BR,3
Delhi,5403,5/28/2013,Confirmed,1BR,4
Delhi,5404,6/3/2013,Confirmed,1BR,3
Delhi,5405,5/28/2013,Confirmed,STU,4
Delhi,5406,6/3/2013,Confirmed,HU,2
Delhi,5407,6/3/2013,Confirmed,HU,2
Delhi,5411,5/27/2013,No Show,HU,1
Delhi,5412,6/1/2013,Cancelled,HU,3
Delhi,5413,6/6/2013,Confirmed,STU,2
Delhi,5414,6/6/2013,Confirmed,1BR,2
Delhi,5417,5/21/2013,Cancelled,HU,2
Delhi,5418,6/5/2013,Confirmed,HU,1
Delhi,5421,6/4/2013,Confirmed,STU,3
Delhi,5422,5/21/2013,Confirmed,1BR,3
Delhi,5425,6/1/2013,Confirmed,1BR,3
Delhi,5428,6/5/2013,Cancelled,1BR,3
Delhi,5429,6/24/2013,Confirmed,1BR,2
Delhi,5430,6/13/2013,Confirmed,STU,2
Delhi,5438,6/4/2013,Confirmed,1BR,3
Delhi,5439,6/6/2013,Confirmed,HU,3
Delhi,5440,6/7/2013,Confirmed,HU,3
Delhi,5442,6/7/2013,Cancelled,1BR,2
Delhi,5443,6/22/2013,Confirmed,1BR,2
Delhi,5444,6/1/2013,Confirmed,HU,3
Delhi,5445,5/24/2013,Confirmed,STU,5
Delhi,5447,6/6/2013,Confirmed,1BR,4
Delhi,5448,6/18/2013,Cancelled,HU,1
Delhi,5449,6/5/2013,Confirmed,HU,3
Delhi,5450,6/6/2013,Confirmed,STU,3
Delhi,5451,6/17/2013,Cancelled,HU,2
Delhi,5452,6/19/2013,Cancelled,HU,1
Delhi,5453,6/22/2013,Cancelled,HU,2
Delhi,5454,6/13/2013,Confirmed,STU,2
Delhi,5455,6/8/2013,Confirmed,STU,2
Delhi,5456,6/21/2013,Confirmed,STU,3
Delhi,5458,6/3/2013,Cancelled,1BR,2
Delhi,5459,6/7/2013,Confirmed,STU,3
Delhi,5460,6/7/2013,Confirmed,STU,3
Delhi,5461,6/7/2013,Confirmed,1BR,3
Delhi,5462,6/10/2013,Cancelled,STU,1
Delhi,5463,6/8/2013,Cancelled,STU,1
Delhi,5464,6/12/2013,Confirmed,HU,3
Delhi,5465,6/9/2013,Confirmed,1BR,3
Delhi,5466,6/8/2013,Confirmed,STU,2
Delhi,5467,6/9/2013,Cancelled,1BR,3
Delhi,5468,6/17/2013,Cancelled,1BR,3
Delhi,5469,6/9/2013,Cancelled,1BR,3
Delhi,5470,6/13/2013,Cancelled,STU,2
Delhi,5471,6/15/2013,Confirmed,1BR,2
Delhi,5472,6/15/2013,Confirmed,1BR,2
Delhi,5473,6/22/2013,Confirmed,1BR,2
Delhi,5476,6/20/2013,Cancelled,1BR,2
Delhi,5477,5/26/2013,Confirmed,1BR,6
Delhi,5478,5/29/2013,Confirmed,HU,6
Delhi,5480,6/21/2013,Cancelled,HU,3
Delhi,5481,6/21/2013,Cancelled,HU,3
Delhi,5482,6/18/2013,Cancelled,HU,2
Delhi,5485,6/9/2013,Confirmed,STU,3
Delhi,5486,6/18/2013,Confirmed,1BR,2
Delhi,5487,6/18/2013,Confirmed,HU,2
Delhi,5493,6/27/2013,Confirmed,STU,3
Delhi,5495,6/7/2013,Confirmed,1BR,2
Delhi,5496,6/12/2013,Confirmed,STU,2
Delhi,5497,6/18/2013,Cancelled,1BR,3
Delhi,5498,6/25/2013,Confirmed,STU,3
Delhi,5500,6/13/2013,Confirmed,1BR,2
Delhi,5501,6/13/2013,Confirmed,STU,2
Delhi,5502,6/13/2013,Confirmed,STU,2
Delhi,5503,6/13/2013,Confirmed,STU,3
Delhi,5506,5/29/2013,Confirmed,STU,2
Delhi,5507,6/1/2013,Confirmed,1BR,3
Delhi,5509,5/29/2013,Confirmed,STU,2
Delhi,5510,6/7/2013,Confirmed,1BR,1
Delhi,5512,6/15/2013,Confirmed,STU,2
Delhi,5516,6/29/2013,Confirmed,1BR,2
Delhi,5519,6/15/2013,Cancelled,1BR,1
Delhi,5522,6/17/2013,Cancelled,HU,3
Delhi,5525,6/17/2013,Cancelled,1BR,4
Delhi,5526,6/14/2013,Cancelled,1BR,2
Delhi,5528,6/19/2013,Confirmed,STU,1
Delhi,5530,6/21/2013,Confirmed,1BR,1
Delhi,5532,6/1/2013,Confirmed,1BR,1
Delhi,5533,6/20/2013,Confirmed,STU,1
Delhi,5534,6/20/2013,Confirmed,STU,1
Delhi,5535,6/16/2013,Confirmed,STU,3
Delhi,5536,6/17/2013,No Show,HU,3
Delhi,5537,6/3/2013,Confirmed,1BR,4
Delhi,5538,6/3/2013,Confirmed,STU,3
Delhi,5542,6/1/2013,Confirmed,1BR,4
Delhi,5543,6/3/2013,Confirmed,1BR,4
Delhi,5544,6/4/2013,Confirmed,1BR,4
Delhi,5545,6/4/2013,Confirmed,1BR,4
Delhi,5546,6/3/2013,Confirmed,STU,4
Delhi,5552,6/19/2013,Cancelled,HU,3
Delhi,5553,6/14/2013,Confirmed,1BR,1
Delhi,5556,6/6/2013,Confirmed,STU,2
Delhi,5558,6/21/2013,Cancelled,HU,2
Delhi,5559,6/20/2013,Cancelled,1BR,3
Delhi,5560,6/21/2013,Cancelled,HU,2
Delhi,5562,6/15/2013,Confirmed,1BR,3
Delhi,5563,6/15/2013,Confirmed,STU,3
Delhi,5565,6/25/2013,Cancelled,STU,3
Delhi,5566,6/26/2013,Confirmed,STU,2
Delhi,5567,6/26/2013,Confirmed,STU,2
Delhi,5568,6/14/2013,Confirmed,1BR,1
Delhi,5569,6/14/2013,Confirmed,HU,1
Delhi,5570,6/23/2013,Confirmed,STU,3
Delhi,5578,6/8/2013,Confirmed,STU,2
Delhi,5580,6/24/2013,Confirmed,1BR,4
Delhi,5581,6/20/2013,Confirmed,1BR,3
Delhi,5582,6/20/2013,Confirmed,STU,3
Delhi,5584,6/27/2013,Cancelled,STU,3
Delhi,5585,6/27/2013,Cancelled,STU,3
Delhi,5586,6/26/2013,Cancelled,1BR,1
Delhi,5587,6/18/2013,Cancelled,1BR,3
Delhi,5590,6/7/2013,Confirmed,HU,3
Delhi,5591,6/7/2013,Confirmed,HU,3
Delhi,5600,6/27/2013,Cancelled,STU,3
Delhi,5603,6/27/2013,Cancelled,STU,1
Delhi,5605,6/21/2013,Cancelled,HU,2
Delhi,5606,6/10/2013,Confirmed,HU,2
Delhi,5607,6/10/2013,Confirmed,HU,2
Delhi,5609,6/28/2013,Confirmed,1BR,1
Delhi,5610,6/29/2013,Cancelled,HU,1
Delhi,5611,6/18/2013,Cancelled,1BR,2
Delhi,5616,6/21/2013,No Show,HU,2
Delhi,5619,6/14/2013,Cancelled,HU,1
Delhi,5624,6/23/2013,Confirmed,HU,1
Delhi,5630,6/15/2013,No Show,1BR,2
Delhi,5631,6/26/2013,Cancelled,STU,3
Delhi,5632,6/14/2013,Confirmed,1BR,1
Delhi,5633,6/22/2013,Confirmed,HU,1
Delhi,5636,6/23/2013,Confirmed,HU,2
Delhi,5637,6/18/2013,Confirmed,1BR,3
Delhi,5638,6/17/2013,Confirmed,HU,3
Delhi,5640,6/23/2013,Confirmed,HU,2
Delhi,5641,6/15/2013,Confirmed,1BR,2
Delhi,5642,6/15/2013,Confirmed,1BR,2
Delhi,5643,6/14/2013,Confirmed,HU,2
Delhi,5647,6/28/2013,Cancelled,HU,3
Delhi,5648,6/28/2013,Cancelled,HU,3
Delhi,5649,6/28/2013,Cancelled,HU,3
Delhi,5650,6/28/2013,Cancelled,HU,3
Delhi,5651,6/28/2013,Cancelled,HU,3
Delhi,5652,6/28/2013,Cancelled,HU,3
Delhi,5653,6/13/2013,Confirmed,1BR,2
Delhi,5654,6/19/2013,Confirmed,HU,1
Delhi,5660,6/28/2013,Confirmed,1BR,2
Delhi,5661,6/16/2013,Confirmed,STU,4
Delhi,5695,6/20/2013,Confirmed,1BR,2
Delhi,5701,6/27/2013,Cancelled,1BR,3
Delhi,5703,6/21/2013,Confirmed,1BR,2
Delhi,5704,6/18/2013,Cancelled,1BR,2
Delhi,5705,6/28/2013,Confirmed,HU,2
Delhi,5706,6/20/2013,Confirmed,STU,2
Delhi,5707,6/20/2013,Confirmed,STU,2
Delhi,5708,6/18/2013,Confirmed,STU,2
Delhi,5709,6/25/2013,Confirmed,1BR,3
Delhi,5710,6/25/2013,Confirmed,1BR,3
Delhi,5713,6/26/2013,Confirmed,1BR,3
Delhi,5717,6/25/2013,Confirmed,1BR,4
Delhi,5718,6/19/2013,Confirmed,STU,3
Delhi,5724,6/20/2013,Confirmed,1BR,2
Delhi,5732,6/21/2013,Confirmed,STU,2
Delhi,5745,6/23/2013,Confirmed,STU,4
Delhi,5746,6/23/2013,Confirmed,STU,4
Delhi,5747,6/28/2013,Confirmed,1BR,3
Delhi,5748,6/28/2013,Confirmed,STU,3
Delhi,5750,6/22/2013,Confirmed,1BR,2
Delhi,5755,6/23/2013,Confirmed,1BR,4
Delhi,5757,6/29/2013,Confirmed,1BR,2
Delhi,5758,6/24/2013,Confirmed,HU,2
Delhi,5759,6/24/2013,Confirmed,HU,2
Delhi,5761,6/30/2013,Confirmed,1BR,2
Delhi,5763,6/25/2013,No Show,HU,2
Delhi,5764,6/25/2013,No Show,HU,2
Delhi,5777,6/27/2013,Confirmed,STU,3
Delhi,5781,6/29/2013,Confirmed,HU,2
Delhi,5782,6/29/2013,Confirmed,HU,2
Delhi,5787,6/27/2013,Confirmed,STU,1
Delhi,5788,6/27/2013,Confirmed,STU,1
Delhi,5789,6/30/2013,Cancelled,STU,3
Delhi,5791,6/30/2013,Confirmed,STU,2
Delhi,5792,6/29/2013,Confirmed,STU,2
Delhi,5793,6/29/2013,Confirmed,STU,2
Delhi,5794,6/29/2013,Confirmed,STU,2
Delhi,5795,6/30/2013,Confirmed,STU,2
Delhi,5805,6/30/2013,Confirmed,HU,1
Delhi,5806,6/30/2013,Confirmed,HU,1
Delhi,5810,6/29/2013,Confirmed,1BR,4
Delhi,5815,6/30/2013,Confirmed,STU,4
Bangalore,6406,2/8/2013,Cancelled,STU,2
Bangalore,6407,2/8/2013,Cancelled,STU,2
Bangalore,6408,3/30/2013,Cancelled,STU,3
Bangalore,6409,3/30/2013,Cancelled,STU,3
Bangalore,6475,3/31/2013,Cancelled,STU,3
Bangalore,6476,3/31/2013,Cancelled,STU,3
Bangalore,6477,1/1/2013,Cancelled,2BR,3
Bangalore,6478,3/30/2013,Confirmed,HU,3
Bangalore,6479,3/30/2013,Confirmed,HU,3
Bangalore,6482,4/8/2013,Cancelled,1BR,3
Bangalore,6495,4/17/2013,Confirmed,STU,3
Bangalore,6500,2/4/2013,Confirmed,STU,3
Bangalore,6501,2/4/2013,Confirmed,STU,3
Bangalore,6502,2/4/2013,Cancelled,STU,3
Bangalore,6503,2/4/2013,Cancelled,STU,3
Bangalore,6504,2/5/2013,Cancelled,STU,3
Bangalore,6505,4/19/2013,Confirmed,1BR,7
Bangalore,6507,2/6/2013,Confirmed,STU,3
Bangalore,6508,4/17/2013,Confirmed,STU,4
Bangalore,6509,4/17/2013,Confirmed,STU,4
Bangalore,6510,4/13/2013,Cancelled,1BR,4
Bangalore,6511,1/8/2013,Confirmed,HU,3
Bangalore,6514,2/4/2013,Cancelled,HU,5
Bangalore,6516,3/8/2013,Cancelled,STU,2
Bangalore,6517,3/8/2013,Cancelled,STU,2
Bangalore,6519,2/17/2013,Cancelled,STU,3
Bangalore,6520,2/10/2013,Cancelled,2BR,3
Bangalore,6526,3/7/2013,Confirmed,2BR,5
Bangalore,6527,3/7/2013,Confirmed,STU,5
Bangalore,6528,3/7/2013,Confirmed,STU,5
Bangalore,6529,4/19/2013,Cancelled,1BR,3
Bangalore,6531,2/17/2013,Cancelled,STU,3
Bangalore,6532,3/27/2013,Cancelled,STU,4
Bangalore,6533,3/27/2013,Cancelled,STU,4
Bangalore,6534,4/18/2013,Cancelled,STU,3
Bangalore,6536,4/10/2013,Cancelled,1BR,4
Bangalore,6537,4/4/2013,Cancelled,STU,2
Bangalore,6538,4/27/2013,Confirmed,STU,4
Bangalore,6539,4/26/2013,Confirmed,1BR,5
Bangalore,6540,4/11/2013,Cancelled,STU,4
Bangalore,6541,4/11/2013,Cancelled,STU,4
Bangalore,6547,4/19/2013,Cancelled,1BR,3
Bangalore,6548,3/31/2013,Confirmed,STU,4
Bangalore,6560,4/5/2013,Confirmed,1BR,3
Bangalore,6565,2/25/2013,Cancelled,STU,3
Bangalore,6577,1/15/2013,Cancelled,HU,4
Bangalore,6578,1/15/2013,Cancelled,HU,4
Bangalore,6582,1/30/2013,Cancelled,STU,2
Bangalore,6587,1/31/2013,Confirmed,1BR,2
Bangalore,6588,4/18/2013,Confirmed,HU,3
Bangalore,6589,4/10/2013,Confirmed,HU,3
Bangalore,6590,4/10/2013,Confirmed,STU,3
Bangalore,6591,1/29/2013,Cancelled,HU,4
Bangalore,6592,1/29/2013,Cancelled,HU,4
Bangalore,6593,4/7/2013,Cancelled,1BR,7
Bangalore,6598,4/26/2013,Cancelled,2BR,3
Bangalore,6599,3/6/2013,Confirmed,STU,3
Bangalore,6602,2/24/2013,Cancelled,STU,3
Bangalore,6605,4/5/2013,Cancelled,STU,3
Bangalore,6606,3/1/2013,Cancelled,HU,3
Bangalore,6607,3/9/2013,No Show,STU,1
Bangalore,6608,3/9/2013,No Show,STU,1
Bangalore,6610,4/17/2013,Cancelled,STU,4
Bangalore,6611,4/7/2013,Confirmed,1BR,10
Bangalore,6612,3/27/2013,Cancelled,STU,4
Bangalore,6616,4/26/2013,Cancelled,1BR,3
Bangalore,6624,3/8/2013,Cancelled,STU,3
Bangalore,6625,3/8/2013,Cancelled,STU,3
Bangalore,6627,1/3/2013,Confirmed,HU,2
Bangalore,6628,1/3/2013,Confirmed,HU,2
Bangalore,6629,4/6/2013,Confirmed,STU,7
Bangalore,6631,2/17/2013,Cancelled,STU,3
Bangalore,6632,1/3/2013,Confirmed,STU,3
Bangalore,6633,1/3/2013,Confirmed,STU,3
Bangalore,6634,1/31/2013,Confirmed,STU,2
Bangalore,6637,3/1/2013,Cancelled,HU,2
Bangalore,6640,4/5/2013,Cancelled,STU,2
Bangalore,6641,4/5/2013,Confirmed,STU,2
Bangalore,6643,1/27/2013,Confirmed,STU,3
Bangalore,6644,1/27/2013,Confirmed,STU,3
Bangalore,6645,4/11/2013,Confirmed,STU,2
Bangalore,6649,2/17/2013,Cancelled,HU,2
Bangalore,6650,2/17/2013,Cancelled,HU,2
Bangalore,6652,4/29/2013,Cancelled,1BR,3
Bangalore,6654,2/17/2013,Cancelled,STU,2
Bangalore,6655,2/17/2013,Cancelled,HU,2
Bangalore,6656,2/5/2013,Confirmed,STU,3
Bangalore,6657,2/5/2013,Confirmed,STU,3
Bangalore,6658,3/27/2013,Cancelled,2BR,4
Bangalore,6672,3/11/2013,Cancelled,2BR,3
Bangalore,6673,4/23/2013,Confirmed,1BR,3
Bangalore,6674,4/23/2013,Cancelled,1BR,3
Bangalore,6676,4/11/2013,Confirmed,1BR,3
Bangalore,6707,3/28/2013,Confirmed,HU,3
Bangalore,6708,3/28/2013,Confirmed,HU,3
Bangalore,6709,3/28/2013,Confirmed,HU,3
Bangalore,6710,3/30/2013,Confirmed,STU,2
Bangalore,6711,3/15/2013,Confirmed,STU,2
Bangalore,6712,2/25/2013,Confirmed,STU,4
Bangalore,6713,2/13/2013,Confirmed,STU,2
Bangalore,6716,3/15/2013,Confirmed,1BR,2
Bangalore,6719,2/18/2013,Confirmed,STU,2
Bangalore,6720,2/17/2013,Confirmed,STU,2
Bangalore,6721,3/22/2013,Confirmed,STU,2
Bangalore,6722,2/25/2013,Confirmed,1BR,3
Bangalore,6724,4/5/2013,No Show,1BR,4
Bangalore,6725,4/5/2013,No Show,1BR,4
Bangalore,6726,4/5/2013,No Show,HU,4
Bangalore,6727,4/20/2013,Confirmed,1BR,3
Bangalore,6728,4/20/2013,Cancelled,2BR,3
Bangalore,6748,1/7/2013,Confirmed,STU,4
Bangalore,6749,1/7/2013,Confirmed,STU,4
Bangalore,6753,1/11/2013,Confirmed,HU,2
Bangalore,6754,1/10/2013,Confirmed,HU,2
Bangalore,6755,3/26/2013,Confirmed,HU,3
Bangalore,6758,3/5/2013,Cancelled,STU,5
Bangalore,6759,3/5/2013,Cancelled,STU,5
Bangalore,6760,3/5/2013,Cancelled,STU,5
Bangalore,6762,4/12/2013,Confirmed,STU,2
Bangalore,6763,4/12/2013,Confirmed,STU,2
Bangalore,6766,3/1/2013,Cancelled,HU,3
Bangalore,6767,3/1/2013,Cancelled,HU,3
Bangalore,6768,3/1/2013,Cancelled,HU,3
Bangalore,6769,2/11/2013,Cancelled,STU,4
Bangalore,6770,4/25/2013,Cancelled,1BR,3
Bangalore,6774,4/10/2013,Cancelled,STU,3
Bangalore,6800,4/27/2013,Confirmed,1BR,2
Bangalore,6801,1/17/2013,No Show,STU,1
Bangalore,6802,2/11/2013,Cancelled,1BR,3
Bangalore,6804,2/13/2013,Cancelled,HU,3
Bangalore,6805,2/13/2013,Cancelled,HU,3
Bangalore,6811,2/18/2013,Cancelled,STU,2
Bangalore,6815,4/5/2013,Confirmed,STU,2
Bangalore,6816,4/7/2013,Cancelled,STU,1
Bangalore,6817,2/4/2013,Confirmed,HU,3
Bangalore,6818,2/6/2013,No Show,HU,3
Bangalore,6824,4/20/2013,Cancelled,STU,7
Bangalore,6826,2/18/2013,Cancelled,STU,5
Bangalore,6827,4/4/2013,Confirmed,STU,3
Bangalore,6840,2/6/2013,Cancelled,2BR,2
Bangalore,6841,2/6/2013,Cancelled,STU,2
Bangalore,6842,2/6/2013,Cancelled,STU,2
Bangalore,6852,1/5/2013,Cancelled,STU,1
Bangalore,6853,1/5/2013,Cancelled,STU,1
Bangalore,6877,1/1/2013,Confirmed,STU,4
Bangalore,6881,4/10/2013,Cancelled,2BR,3
Bangalore,6882,3/22/2013,Cancelled,STU,4
Bangalore,6883,3/22/2013,Cancelled,STU,4
Bangalore,6885,4/5/2013,Cancelled,STU,3
Bangalore,6890,2/14/2013,Cancelled,STU,1
Bangalore,6892,2/18/2013,Cancelled,STU,3
Bangalore,6893,1/18/2013,Cancelled,2BR,3
Bangalore,6894,4/20/2013,Cancelled,STU,4
Bangalore,6895,3/21/2013,Confirmed,1BR,3
Bangalore,6896,3/21/2013,Confirmed,STU,3
Bangalore,6897,3/7/2013,Confirmed,STU,3
Bangalore,6898,3/9/2013,Confirmed,HU,3
Bangalore,6900,2/18/2013,Confirmed,STU,2
Bangalore,6902,3/17/2013,Confirmed,STU,4
Bangalore,6907,3/24/2013,Confirmed,STU,3
Bangalore,6908,3/24/2013,Confirmed,STU,3
Bangalore,6909,1/30/2013,Confirmed,1BR,3
Bangalore,6910,3/10/2013,Cancelled,STU,7
Bangalore,6930,2/24/2013,Cancelled,STU,3
Bangalore,6933,1/13/2013,Confirmed,STU,3
Bangalore,6935,4/5/2013,Cancelled,STU,3
Bangalore,6936,2/11/2013,Confirmed,STU,3
Bangalore,6937,1/15/2013,Confirmed,STU,2
Bangalore,6939,4/18/2013,Confirmed,2BR,3
Bangalore,6940,3/24/2013,Confirmed,HU,3
Bangalore,6941,3/24/2013,Confirmed,HU,3
Bangalore,6943,1/2/2013,Confirmed,HU,2
Bangalore,6944,1/2/2013,Confirmed,2BR,2
Bangalore,6945,1/2/2013,Confirmed,HU,2
Bangalore,6947,4/29/2013,Confirmed,1BR,3
Bangalore,6950,3/15/2013,Confirmed,STU,2
Bangalore,6978,3/6/2013,Cancelled,STU,3
Bangalore,6986,3/1/2013,Cancelled,HU,3
Bangalore,6988,4/1/2013,Cancelled,1BR,3
Bangalore,6990,3/15/2013,Cancelled,2BR,2
Bangalore,7020,4/5/2013,Cancelled,STU,3
Bangalore,7021,1/20/2013,Cancelled,STU,3
Bangalore,7022,1/20/2013,Cancelled,STU,3
Bangalore,7023,1/20/2013,Cancelled,STU,3
Bangalore,7025,4/16/2013,Confirmed,STU,4
Bangalore,7028,1/9/2013,Confirmed,STU,3
Bangalore,7040,3/16/2013,Confirmed,STU,2
Bangalore,7041,3/16/2013,Confirmed,HU,2
Bangalore,7082,1/5/2013,Cancelled,STU,3
Bangalore,7084,3/30/2013,Cancelled,STU,1
Bangalore,7085,4/23/2013,Cancelled,1BR,4
Bangalore,7086,3/23/2013,Confirmed,STU,3
Bangalore,7087,2/5/2013,Confirmed,STU,3
Bangalore,7088,3/23/2013,Confirmed,STU,3
Bangalore,7089,1/5/2013,Cancelled,HU,2
Bangalore,7090,2/24/2013,Confirmed,STU,2
Bangalore,7092,1/5/2013,Cancelled,HU,3
Bangalore,7094,1/16/2013,Confirmed,STU,4
Bangalore,7095,1/14/2013,Confirmed,STU,4
Bangalore,7101,3/14/2013,Cancelled,STU,3
Bangalore,7103,1/20/2013,Cancelled,STU,4
Bangalore,7104,1/20/2013,Cancelled,STU,4
Bangalore,7105,4/20/2013,Confirmed,2BR,4
Bangalore,7133,1/27/2013,Cancelled,STU,6
Bangalore,7134,1/15/2013,Confirmed,HU,3
Bangalore,7135,1/15/2013,Confirmed,HU,3
Bangalore,7136,1/15/2013,Confirmed,HU,3
Bangalore,7139,3/15/2013,Confirmed,STU,3
Bangalore,7140,4/26/2013,Confirmed,STU,3
Bangalore,7143,4/24/2013,Cancelled,2BR,5
Bangalore,7174,3/9/2013,Cancelled,HU,2
Bangalore,7177,4/6/2013,Confirmed,STU,2
Bangalore,7178,1/8/2013,Cancelled,2BR,3
Bangalore,7179,1/9/2013,Cancelled,STU,3
Bangalore,7180,1/9/2013,Cancelled,STU,3
Bangalore,7183,1/30/2013,Cancelled,HU,3
Bangalore,7184,1/30/2013,Cancelled,HU,3
Bangalore,7188,4/25/2013,Cancelled,STU,3
Bangalore,7189,3/18/2013,Cancelled,1BR,3
Bangalore,7190,3/16/2013,Cancelled,STU,3
Bangalore,7193,1/20/2013,Confirmed,STU,3
Bangalore,7194,1/20/2013,Confirmed,STU,3
Bangalore,7209,3/15/2013,Cancelled,STU,3
Bangalore,7210,3/15/2013,Cancelled,STU,3
Bangalore,7219,4/6/2013,Confirmed,STU,2
Bangalore,7220,4/6/2013,Confirmed,STU,2
Bangalore,7221,3/22/2013,Confirmed,STU,2
Bangalore,7222,3/22/2013,Confirmed,STU,2
Bangalore,7223,4/20/2013,Cancelled,STU,4
Bangalore,7224,4/20/2013,Cancelled,STU,4
Bangalore,7225,3/20/2013,Cancelled,STU,3
Bangalore,7227,3/20/2013,Cancelled,STU,3
Bangalore,7228,3/20/2013,Cancelled,STU,3
Bangalore,7230,1/21/2013,Confirmed,STU,4
Bangalore,7232,3/3/2013,Confirmed,1BR,4
Bangalore,7236,2/24/2013,Confirmed,STU,2
Bangalore,7237,2/24/2013,Confirmed,STU,2
Bangalore,7241,4/21/2013,Confirmed,1BR,3
Bangalore,7260,3/16/2013,Cancelled,STU,2
Bangalore,7261,1/31/2013,Confirmed,HU,2
Bangalore,7262,1/31/2013,Confirmed,HU,2
Bangalore,7268,2/24/2013,Cancelled,STU,3
Bangalore,7269,2/24/2013,Cancelled,STU,3
Bangalore,7272,1/20/2013,Confirmed,STU,4
Bangalore,7273,3/15/2013,Cancelled,HU,2
Bangalore,7274,3/15/2013,Cancelled,HU,2
Bangalore,7285,1/17/2013,Cancelled,STU,4
Bangalore,7286,1/17/2013,Cancelled,STU,4
Bangalore,7287,1/14/2013,Cancelled,HU,4
Bangalore,7288,1/14/2013,Cancelled,HU,4
Bangalore,7290,2/20/2013,Cancelled,1BR,2
Bangalore,7291,4/1/2013,Cancelled,1BR,3
Bangalore,7294,3/3/2013,Confirmed,STU,5
Bangalore,7296,1/1/2013,Confirmed,STU,4
Bangalore,7297,1/1/2013,Confirmed,STU,4
Bangalore,7298,2/12/2013,Confirmed,HU,3
Bangalore,7318,4/5/2013,Cancelled,1BR,2
Bangalore,7319,3/14/2013,Cancelled,STU,3
Bangalore,7320,1/27/2013,Cancelled,2BR,3
Bangalore,7322,3/31/2013,Cancelled,HU,7
Bangalore,7323,3/31/2013,Cancelled,HU,7
Bangalore,7339,1/20/2013,Confirmed,HU,2
Bangalore,7349,3/16/2013,Cancelled,STU,2
Bangalore,7353,3/15/2013,Cancelled,STU,3
Bangalore,7354,3/15/2013,Cancelled,STU,3
Bangalore,7355,4/12/2013,Confirmed,2BR,3
Bangalore,7356,3/27/2013,Confirmed,2BR,3
Bangalore,7359,1/21/2013,Confirmed,STU,2
Bangalore,7362,2/24/2013,Confirmed,STU,3
Bangalore,7365,4/19/2013,Confirmed,STU,4
Bangalore,7366,4/24/2013,Cancelled,STU,7
Bangalore,7372,2/19/2013,Confirmed,STU,3
Bangalore,7375,3/24/2013,Cancelled,STU,3
Bangalore,7376,3/24/2013,Cancelled,STU,3
Bangalore,7377,3/24/2013,Cancelled,STU,3
Bangalore,7378,3/24/2013,Cancelled,STU,6
Bangalore,7379,3/24/2013,Cancelled,STU,6
Bangalore,7380,2/19/2013,Confirmed,STU,2
Bangalore,7384,1/6/2013,Confirmed,HU,2
Bangalore,7385,2/11/2013,Cancelled,STU,3
Bangalore,7386,4/30/2013,Cancelled,1BR,4
Bangalore,7389,4/10/2013,Confirmed,2BR,3
Bangalore,7390,1/14/2013,Cancelled,HU,3
Bangalore,7391,1/14/2013,Cancelled,HU,3
Bangalore,7392,1/14/2013,Cancelled,HU,3
Bangalore,7393,2/6/2013,Confirmed,2BR,3
Bangalore,7396,1/14/2013,Confirmed,STU,4
Bangalore,7397,1/14/2013,Confirmed,STU,4
Bangalore,7398,3/16/2013,Cancelled,STU,2
Bangalore,7402,1/2/2013,Confirmed,STU,3
Bangalore,7404,4/14/2013,Cancelled,1BR,4
Bangalore,7406,3/21/2013,Cancelled,STU,3
Bangalore,7431,3/10/2013,Cancelled,STU,7
